MSSubClass,MSZoning,LotFrontage,LotArea,LotShape,LandContour,LotConfig,Neighborhood,Condition1,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,HeatingQC,Electrical,1stFlrSF,2ndFlrSF,GrLivArea,BsmtFullBath,FullBath,HalfBath,BedroomAbvGr,KitchenQual,TotRmsAbvGrd,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,ScreenPorch,Fence,MoSold,YrSold,SaleType,SaleCondition
0.3696471394313121,0.775950668036999,70.0,11200,0,0,0,0.05173004453579993,0.8602261048304214,0,0.5039397053785543,0.28263103802672146,0.5635491606714629,1965,1965,0.18876327509421034,0.1514217197670435,0.13908872901678657,1,0.0,1,0,0.42309009934909214,1,0,0,0.0986639260020555,906.0,0.8540596094552929,0.0,134.0,1040.0,0,0.9150393970537856,1040,0,1040,1.0,1,0,3,1,5,0,0.48646796848235696,0.26687221651250426,1965.0,1,1.0,384.0,0.8920863309352518,0,0,0,0,0,0,2,2008,0.8650222678999657,0.8228845495032545
0.19698526892771498,0.775950668036999,85.0,11924,1,0,0,0.05686879068174032,0.8602261048304214,0,0.2987324426173347,0.03665638917437478,0.5635491606714629,2005,2006,0.18876327509421034,0.019184652278177457,0.02774922918807811,2,286.0,2,0,0.44809866392600206,2,0,0,0.2908530318602261,998.0,0.8540596094552929,0.0,177.0,1175.0,0,0.9150393970537856,1182,1142,2324,1.0,2,0,4,2,11,2,0.25488180883864336,0.06372045220966084,2005.0,2,3.0,736.0,0.8920863309352518,0,147,21,0,0,0,7,2006,0.08187735525865023,0.08393285371702638
0.3696471394313121,0.775950668036999,,12968,2,0,0,0.05173004453579993,0.8602261048304214,0,0.5039397053785543,0.28263103802672146,0.18191161356628982,1962,1962,0.18876327509421034,0.1514217197670435,0.09249743062692703,1,0.0,1,0,0.42309009934909214,1,0,0,0.14696813977389517,737.0,0.8540596094552929,0.0,175.0,912.0,2,0.9150393970537856,912,0,912,1.0,1,0,2,1,4,0,0.48646796848235696,0.26687221651250426,1962.0,1,1.0,352.0,0.8920863309352518,0,140,0,0,176,0,9,2008,0.8650222678999657,0.8228845495032545
0.3696471394313121,0.775950668036999,91.0,10652,1,0,0,0.09146968139773895,0.8602261048304214,0,0.5039397053785543,0.20554984583761562,0.5635491606714629,2006,2007,0.7913669064748201,0.3511476533059267,0.3473792394655704,2,306.0,0,0,0.44809866392600206,0,0,3,0.29153819801301817,0.0,0.8540596094552929,0.0,1494.0,1494.0,0,0.9150393970537856,1494,0,1494,0.0,0,0,3,0,7,1,0.25488180883864336,0.5902706406303528,2006.0,0,3.0,840.0,0.8920863309352518,0,160,33,0,0,0,8,2007,0.08187735525865023,0.08393285371702638
0.3696471394313121,0.775950668036999,,10920,1,0,2,0.15176430284343953,0.8602261048304214,0,0.5039397053785543,0.25042822884549504,0.5635491606714629,1960,1960,0.18876327509421034,0.15416238437821173,0.15313463514902365,0,212.0,1,0,0.42309009934909214,1,0,0,0.09215484755053101,733.0,0.8540596094552929,0.0,520.0,1253.0,2,0.9150393970537856,1253,0,1253,1.0,1,1,2,1,5,1,0.025351147653305928,0.5902706406303528,1960.0,0,1.0,352.0,0.8920863309352518,0,0,213,176,0,2,5,2008,0.8650222678999657,0.8228845495032545
0.006166495375128468,0.15758821514217197,51.0,6120,0,0,2,0.03699897225077081,0.8602261048304214,0,0.006509078451524495,0.20554984583761562,0.04933196300102775,1929,2001,0.7913669064748201,0.1408016443987667,0.13394998287084617,1,0.0,1,0,0.1065433367591641,1,0,0,0.29153819801301817,0.0,0.8540596094552929,0.0,832.0,832.0,0,0.0644056183624529,854,0,854,0.0,1,0,2,1,5,0,0.48646796848235696,0.26687221651250426,1991.0,1,2.0,576.0,0.8920863309352518,0,48,112,0,0,3,7,2007,0.8650222678999657,0.8228845495032545
0.3696471394313121,0.775950668036999,,11241,1,0,3,0.15176430284343953,0.8602261048304214,0,0.5039397053785543,0.25042822884549504,0.13360739979445016,1970,1970,0.7913669064748201,0.1408016443987667,0.13394998287084617,0,180.0,1,0,0.42309009934909214,1,0,0,0.14696813977389517,578.0,0.8540596094552929,0.0,426.0,1004.0,0,0.9150393970537856,1004,0,1004,1.0,1,0,2,1,5,1,0.20280918122644742,0.5902706406303528,1970.0,2,2.0,480.0,0.8920863309352518,0,0,0,0,0,0,3,2010,0.8650222678999657,0.8228845495032545
0.03734155532716684,0.775950668036999,72.0,10791,0,0,0,0.05173004453579993,0.8602261048304214,2,0.5039397053785543,0.07742377526550188,0.5635491606714629,1967,1967,0.7913669064748201,0.15416238437821173,0.15313463514902365,1,0.0,1,0,0.016786570743405275,3,2,4,0.027064063035286058,0.0,0.027406646111682084,0.0,0.0,0.0,2,0.9150393970537856,1296,0,1296,0.0,0,0,2,1,6,0,0.48646796848235696,0.0051387461459403904,1967.0,1,2.0,516.0,0.8920863309352518,0,0,0,0,0,0,10,2006,0.8650222678999657,0.8228845495032545
0.3696471394313121,0.775950668036999,66.0,13695,0,0,0,0.042822884549503254,0.009592326139088728,0,0.5039397053785543,0.28263103802672146,0.5635491606714629,2004,2004,0.7913669064748201,0.3511476533059267,0.3473792394655704,1,0.0,1,0,0.44809866392600206,1,0,0,0.2908530318602261,646.0,0.8540596094552929,0.0,468.0,1114.0,0,0.9150393970537856,1114,0,1114,1.0,1,1,3,0,6,0,0.48646796848235696,0.26687221651250426,2004.0,1,2.0,576.0,0.8920863309352518,0,0,102,0,0,0,6,2008,0.8650222678999657,0.8228845495032545
0.3696471394313121,0.775950668036999,70.0,7560,0,0,0,0.15176430284343953,0.8602261048304214,0,0.5039397053785543,0.28263103802672146,0.18191161356628982,1958,1965,0.18876327509421034,0.029804727646454265,0.09249743062692703,1,0.0,1,0,0.42309009934909214,1,0,0,0.05275779376498801,504.0,0.8540596094552929,0.0,525.0,1029.0,2,0.9150393970537856,1339,0,1339,0.0,1,0,3,1,6,0,0.48646796848235696,0.5902706406303528,1958.0,1,1.0,294.0,0.8920863309352518,0,0,0,0,0,1,5,2009,0.029804727646454265,0.06509078451524494
0.19698526892771498,0.775950668036999,101.0,14215,1,0,2,0.05686879068174032,0.8602261048304214,0,0.2987324426173347,0.1171634121274409,0.5635491606714629,2005,2006,0.7913669064748201,0.3511476533059267,0.3473792394655704,0,380.0,0,0,0.44809866392600206,2,0,3,0.29153819801301817,0.0,0.8540596094552929,0.0,1158.0,1158.0,0,0.9150393970537856,1158,1218,2376,0.0,2,1,4,0,9,1,0.25488180883864336,0.06372045220966084,2005.0,0,3.0,853.0,0.8920863309352518,0,240,154,0,0,0,11,2006,0.08187735525865023,0.08393285371702638
0.006166495375128468,0.15758821514217197,57.0,7449,0,1,0,0.03186022610483042,0.8602261048304214,0,0.006509078451524495,0.20554984583761562,0.13360739979445016,1930,1950,0.7913669064748201,0.1408016443987667,0.13394998287084617,1,0.0,1,0,0.44809866392600206,1,0,0,0.29153819801301817,0.0,0.8540596094552929,0.0,637.0,637.0,0,0.0171291538198013,1108,0,1108,0.0,1,0,3,0,6,1,0.25488180883864336,0.5902706406303528,1930.0,1,1.0,280.0,0.8920863309352518,1,0,0,205,0,3,6,2007,0.8650222678999657,0.8228845495032545
0.3696471394313121,0.775950668036999,75.0,9742,0,0,0,0.09146968139773895,0.8602261048304214,0,0.5039397053785543,0.1171634121274409,0.5635491606714629,2002,2002,0.18876327509421034,0.3511476533059267,0.3473792394655704,0,281.0,0,0,0.44809866392600206,0,0,0,0.29153819801301817,0.0,0.8540596094552929,0.0,1777.0,1777.0,0,0.9150393970537856,1795,0,1795,0.0,0,0,3,0,7,1,0.25488180883864336,0.5902706406303528,2002.0,0,2.0,534.0,0.8920863309352518,0,171,159,0,0,0,9,2008,0.8650222678999657,0.8228845495032545
0.06235011990407674,0.15758821514217197,44.0,4224,0,0,0,0.012675573826652964,0.8602261048304214,3,0.5039397053785543,0.28263103802672146,0.13360739979445016,1976,1976,0.7913669064748201,0.04316546762589928,0.04316546762589928,1,0.0,1,0,0.44809866392600206,0,0,0,0.2908530318602261,840.0,0.8540596094552929,0.0,200.0,1040.0,2,0.9150393970537856,1060,0,1060,1.0,1,0,3,1,6,1,0.20280918122644742,0.5902706406303528,1976.0,1,2.0,572.0,0.8920863309352518,0,100,110,0,0,0,6,2007,0.8650222678999657,0.8228845495032545
0.3696471394313121,0.775950668036999,,8246,1,0,0,0.05173004453579993,0.8602261048304214,0,0.5039397053785543,0.28263103802672146,0.04933196300102775,1968,2001,0.7913669064748201,0.07571085988352175,0.09249743062692703,1,0.0,1,1,0.42309009934909214,1,0,2,0.0986639260020555,188.0,0.017814319972593355,668.0,204.0,1060.0,0,0.9150393970537856,1060,0,1060,1.0,1,0,3,0,6,1,0.20280918122644742,0.5902706406303528,1968.0,1,1.0,270.0,0.8920863309352518,0,406,90,0,0,1,5,2010,0.8650222678999657,0.8228845495032545
0.3696471394313121,0.775950668036999,110.0,14230,0,0,2,0.05686879068174032,0.8602261048304214,0,0.5039397053785543,0.1171634121274409,0.5635491606714629,2007,2007,0.7913669064748201,0.3511476533059267,0.3473792394655704,2,640.0,0,0,0.44809866392600206,0,0,0,0.29153819801301817,0.0,0.8540596094552929,0.0,1566.0,1566.0,0,0.9150393970537856,1600,0,1600,0.0,0,0,3,0,7,1,0.25488180883864336,0.5902706406303528,2007.0,0,3.0,890.0,0.8920863309352518,0,0,56,0,0,0,7,2009,0.8650222678999657,0.8228845495032545
0.3696471394313121,0.775950668036999,60.0,7200,0,0,2,0.15176430284343953,0.8602261048304214,0,0.5039397053785543,0.28263103802672146,0.13360739979445016,1951,2000,0.7913669064748201,0.1408016443987667,0.13394998287084617,1,0.0,1,0,0.42309009934909214,1,0,2,0.09215484755053101,234.0,0.03597122302158273,486.0,180.0,900.0,2,0.9150393970537856,900,0,900,0.0,1,0,3,0,5,0,0.48646796848235696,0.26687221651250426,2005.0,1,2.0,576.0,0.8920863309352518,0,222,32,0,0,0,5,2010,0.8650222678999657,0.8228845495032545
0.3696471394313121,0.775950668036999,98.0,11478,0,0,0,0.05686879068174032,0.8602261048304214,0,0.5039397053785543,0.1171634121274409,0.5635491606714629,2007,2008,0.7913669064748201,0.3511476533059267,0.3473792394655704,2,200.0,0,0,0.44809866392600206,2,0,0,0.2908530318602261,1218.0,0.8540596094552929,0.0,486.0,1704.0,0,0.9150393970537856,1704,0,1704,1.0,0,0,3,0,7,1,0.25488180883864336,0.5902706406303528,2008.0,0,3.0,772.0,0.8920863309352518,0,0,50,0,0,0,5,2010,0.8650222678999657,0.8228845495032545
0.3696471394313121,0.775950668036999,47.0,16321,1,0,3,0.15176430284343953,0.8602261048304214,0,0.5039397053785543,0.28263103802672146,0.18191161356628982,1957,1997,0.7913669064748201,0.15416238437821173,0.15313463514902365,1,0.0,1,0,0.42309009934909214,1,0,1,0.09215484755053101,1277.0,0.8540596094552929,0.0,207.0,1484.0,2,0.9150393970537856,1600,0,1600,1.0,1,0,2,1,6,2,0.25488180883864336,0.5902706406303528,1957.0,0,1.0,319.0,0.8920863309352518,0,288,258,0,0,0,12,2006,0.8650222678999657,0.8228845495032545
0.047619047619047616,0.15758821514217197,60.0,6324,1,0,0,0.03699897225077081,0.05618362452894827,0,0.5039397053785543,0.07742377526550188,0.18191161356628982,1927,1950,0.7913669064748201,0.15416238437821173,0.15313463514902365,1,0.0,1,0,0.1065433367591641,1,0,0,0.29153819801301817,0.0,0.8540596094552929,0.0,520.0,520.0,3,0.9150393970537856,520,0,520,0.0,1,0,1,3,4,0,0.48646796848235696,0.26687221651250426,1920.0,1,1.0,240.0,0.042480301473107225,0,49,0,87,0,0,5,2008,0.8650222678999657,0.8228845495032545
0.043850633778691334,0.00856457690990065,50.0,8500,0,0,0,0.03186022610483042,0.05618362452894827,0,0.2987324426173347,0.07742377526550188,0.03460089071599863,1920,1950,0.0075368276807125725,0.029804727646454265,0.016101404590613225,1,0.0,1,2,0.1065433367591641,1,0,0,0.29153819801301817,0.0,0.8540596094552929,0.0,649.0,649.0,2,0.9150393970537856,649,668,1317,0.0,1,0,3,1,6,0,0.48646796848235696,0.26687221651250426,1920.0,1,1.0,250.0,0.8920863309352518,1,0,54,172,0,1,7,2008,0.8650222678999657,0.8228845495032545
0.3696471394313121,0.775950668036999,,8544,1,0,3,0.05173004453579993,0.8602261048304214,0,0.5039397053785543,0.28263103802672146,0.18191161356628982,1966,2006,0.7913669064748201,0.1514217197670435,0.13908872901678657,1,0.0,1,0,0.42309009934909214,1,0,0,0.29153819801301817,0.0,0.8540596094552929,0.0,1228.0,1228.0,1,0.9150393970537856,1228,0,1228,0.0,1,1,3,0,6,0,0.48646796848235696,0.5902706406303528,1966.0,1,1.0,271.0,0.8920863309352518,0,0,65,0,0,1,6,2008,0.8650222678999657,0.8228845495032545
0.3696471394313121,0.775950668036999,85.0,11049,0,0,2,0.09146968139773895,0.8602261048304214,0,0.5039397053785543,0.1171634121274409,0.5635491606714629,2007,2007,0.7913669064748201,0.3511476533059267,0.3473792394655704,1,0.0,0,0,0.44809866392600206,2,0,3,0.29153819801301817,0.0,0.8540596094552929,0.0,1234.0,1234.0,0,0.9150393970537856,1234,0,1234,0.0,0,0,3,0,7,0,0.48646796848235696,0.5902706406303528,2007.0,0,2.0,484.0,0.8920863309352518,0,0,30,0,0,0,1,2008,0.8650222678999657,0.8228845495032545
0.3696471394313121,0.775950668036999,70.0,10552,1,0,0,0.15176430284343953,0.8602261048304214,0,0.5039397053785543,0.28263103802672146,0.5635491606714629,1959,1959,0.18876327509421034,0.029804727646454265,0.016101404590613225,1,0.0,1,0,0.42309009934909214,1,0,0,0.0986639260020555,1018.0,0.8540596094552929,0.0,380.0,1398.0,1,0.9150393970537856,1700,0,1700,0.0,1,1,4,0,6,1,0.25488180883864336,0.5902706406303528,1959.0,0,2.0,447.0,0.8920863309352518,0,0,38,0,0,0,4,2010,0.8650222678999657,0.8228845495032545
0.06235011990407674,0.775950668036999,60.0,7313,0,0,0,0.05686879068174032,0.8602261048304214,3,0.5039397053785543,0.03665638917437478,0.5635491606714629,2005,2005,0.18876327509421034,0.15416238437821173,0.15313463514902365,0,246.0,2,0,0.44809866392600206,2,0,0,0.2908530318602261,1153.0,0.8540596094552929,0.0,408.0,1561.0,0,0.9150393970537856,1561,0,1561,1.0,0,0,2,2,6,1,0.25488180883864336,0.5902706406303528,2005.0,2,2.0,556.0,0.8920863309352518,0,203,47,0,0,0,8,2007,0.8650222678999657,0.8228845495032545
0.19698526892771498,0.775950668036999,108.0,13418,0,0,0,0.05686879068174032,0.8602261048304214,0,0.2987324426173347,0.1171634121274409,0.5635491606714629,2004,2005,0.7913669064748201,0.3511476533059267,0.3473792394655704,2,132.0,0,0,0.44809866392600206,2,0,3,0.29153819801301817,0.0,0.8540596094552929,0.0,1117.0,1117.0,0,0.9150393970537856,1132,1320,2452,0.0,2,1,4,0,9,1,0.25488180883864336,0.06372045220966084,2004.0,2,3.0,691.0,0.8920863309352518,0,113,32,0,0,0,9,2006,0.8650222678999657,0.8228845495032545
0.3696471394313121,0.775950668036999,112.0,10859,0,0,2,0.09146968139773895,0.8602261048304214,0,0.5039397053785543,0.28263103802672146,0.5635491606714629,1994,1995,0.7913669064748201,0.3511476533059267,0.3473792394655704,1,0.0,1,0,0.44809866392600206,0,0,0,0.29153819801301817,0.0,0.8540596094552929,0.0,1097.0,1097.0,0,0.9150393970537856,1097,0,1097,0.0,1,1,3,1,6,0,0.48646796848235696,0.5902706406303528,1995.0,1,2.0,672.0,0.8920863309352518,0,392,64,0,0,0,6,2009,0.8650222678999657,0.8228845495032545
0.3696471394313121,0.775950668036999,74.0,8532,0,0,0,0.15176430284343953,0.8602261048304214,0,0.5039397053785543,0.28263103802672146,0.18191161356628982,1954,1990,0.18876327509421034,0.1408016443987667,0.13394998287084617,0,650.0,1,0,0.42309009934909214,1,0,0,0.0986639260020555,1213.0,0.8540596094552929,0.0,84.0,1297.0,1,0.9150393970537856,1297,0,1297,0.0,1,0,3,1,5,1,0.20280918122644742,0.5902706406303528,1954.0,2,2.0,498.0,0.8920863309352518,0,0,0,0,0,0,10,2009,0.8650222678999657,0.8228845495032545
0.3696471394313121,0.775950668036999,68.0,7922,0,0,0,0.15176430284343953,0.8602261048304214,0,0.5039397053785543,0.28263103802672146,0.13360739979445016,1953,2007,0.7913669064748201,0.3511476533059267,0.3473792394655704,1,0.0,1,1,0.42309009934909214,1,0,0,0.2908530318602261,731.0,0.8540596094552929,0.0,326.0,1057.0,2,0.9150393970537856,1057,0,1057,1.0,1,0,3,0,5,0,0.48646796848235696,0.26687221651250426,1953.0,1,1.0,246.0,0.8920863309352518,0,0,52,0,0,0,1,2010,0.8650222678999657,0.06509078451524494
0.03734155532716684,0.775950668036999,65.0,6040,0,0,0,0.06646111682082904,0.8602261048304214,2,0.5039397053785543,0.07742377526550188,0.5635491606714629,1955,1955,0.7913669064748201,0.015073655361425145,0.09249743062692703,1,0.0,1,0,0.44809866392600206,3,2,4,0.027064063035286058,0.0,0.027406646111682084,0.0,0.0,0.0,2,0.0027406646111682084,1152,0,1152,0.0,0,0,2,3,6,0,0.48646796848235696,0.05378554299417609,,3,0.0,0.0,0.05447070914696814,1,0,0,0,0,0,6,2008,0.8650222678999657,0.0041109969167523125
0.3696471394313121,0.775950668036999,84.0,8658,0,0,0,0.15176430284343953,0.8602261048304214,0,0.5039397053785543,0.25042822884549504,0.5635491606714629,1965,1965,0.7913669064748201,0.1408016443987667,0.13394998287084617,0,101.0,1,0,0.42309009934909214,1,0,0,0.0986639260020555,643.0,0.8540596094552929,0.0,445.0,1088.0,0,0.9150393970537856,1324,0,1324,0.0,0,0,3,1,6,1,0.20280918122644742,0.5902706406303528,1965.0,0,2.0,440.0,0.8920863309352518,0,0,138,0,0,2,12,2006,0.8650222678999657,0.06509078451524494
0.3696471394313121,0.775950668036999,115.0,16905,0,0,0,0.024665981500513873,0.8602261048304214,0,0.5039397053785543,0.28263103802672146,0.18191161356628982,1959,1959,0.7913669064748201,0.3511476533059267,0.3473792394655704,1,0.0,1,1,0.42309009934909214,1,0,1,0.09215484755053101,967.0,0.8540596094552929,0.0,383.0,1350.0,1,0.9150393970537856,1328,0,1328,0.0,1,1,2,1,5,2,0.25488180883864336,0.5902706406303528,1959.0,0,1.0,308.0,0.8920863309352518,2,0,104,0,0,0,7,2007,0.8650222678999657,0.8228845495032545
0.01644398766700925,0.775950668036999,,9180,1,0,3,0.042822884549503254,0.8602261048304214,0,0.02843439534087016,0.28263103802672146,0.13360739979445016,1983,1983,0.7913669064748201,0.1514217197670435,0.13908872901678657,1,0.0,1,0,0.42309009934909214,0,0,3,0.14696813977389517,747.0,0.029804727646454265,93.0,0.0,840.0,1,0.9150393970537856,884,0,884,1.0,1,0,2,0,5,0,0.48646796848235696,0.5902706406303528,1983.0,0,2.0,504.0,0.8920863309352518,0,240,0,0,0,1,12,2007,0.8650222678999657,0.8228845495032545
0.3696471394313121,0.775950668036999,,9200,1,0,3,0.09146968139773895,0.8602261048304214,0,0.5039397053785543,0.28263103802672146,0.18191161356628982,1975,1980,0.18876327509421034,0.3511476533059267,0.3473792394655704,1,0.0,1,0,0.42309009934909214,0,0,3,0.05275779376498801,280.0,0.023295649194929772,491.0,167.0,938.0,2,0.9150393970537856,938,0,938,1.0,1,0,3,1,5,0,0.48646796848235696,0.26687221651250426,1977.0,1,1.0,308.0,0.8920863309352518,0,145,0,0,0,1,7,2008,0.8650222678999657,0.8228845495032545
0.3696471394313121,0.775950668036999,70.0,7945,0,0,0,0.15176430284343953,0.8602261048304214,0,0.5039397053785543,0.28263103802672146,0.18191161356628982,1959,1959,0.7913669064748201,0.029804727646454265,0.13394998287084617,1,0.0,1,0,0.42309009934909214,1,0,0,0.14696813977389517,179.0,0.023295649194929772,506.0,465.0,1150.0,0,0.0644056183624529,1150,0,1150,1.0,1,0,3,1,6,0,0.48646796848235696,0.5902706406303528,1959.0,0,1.0,300.0,0.8920863309352518,0,0,0,0,0,0,5,2006,0.8650222678999657,0.8228845495032545
0.06235011990407674,0.775950668036999,61.0,7658,0,0,0,0.05686879068174032,0.8602261048304214,3,0.5039397053785543,0.03665638917437478,0.5635491606714629,2005,2005,0.18876327509421034,0.15416238437821173,0.15313463514902365,0,412.0,2,0,0.44809866392600206,2,0,0,0.2908530318602261,456.0,0.8540596094552929,0.0,1296.0,1752.0,0,0.9150393970537856,1752,0,1752,1.0,0,0,2,2,6,1,0.25488180883864336,0.5902706406303528,2005.0,0,2.0,576.0,0.8920863309352518,0,196,82,0,0,0,2,2010,0.8650222678999657,0.8228845495032545
